Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
45537717797,Bibliothèques Sans Frontières,Bibliothèques Sans Frontières,20675.0,51
265420476920,Médecins du Monde France,Médecins du Monde,20561.0,93
1091723164201031,TVCAT,Le Journal Catalan,20469.0,238
102001075501212,Moovance,Moovance,20430.0,205
110186227549578,Neo,NEO.TV,20402.0,182
112244748843481,Krys,These ads ran without a disclaimer,20393.0,663
1259989244102097,Eaux de Marseille,Groupe Eaux de Marseille,20221.0,570
412121566060960,Panneaux Solaires France,These ads ran without a disclaimer,20176.0,431
240513033426681,Les energies pour tous,These ads ran without a disclaimer,20107.0,603
2049417915273959,CFTC La Poste,CFTC Media+,20077.0,231
910916945628993,Explore Media,Explore Media,20067.0,138
999935800074039,Michelin,These ads ran without a disclaimer,20046.0,5
110022688653635,Bilendi & Respondi FR Be CH,Bilendi SA,19910.0,455
107035221448534,École de l'Avenir Digital,These ads ran without a disclaimer,19877.0,16
298188530537614,Pousse Pousse,Pousse Pousse,19863.0,1667
520430624775359,1 innovation par jour.,Explore Media,19829.0,106
104450921005395,Isoletamaison.com,OPTIM HABITAT PLUS,19785.0,81
297115661094216,Les Cinéphiles,LUCKYTIME,19775.0,578
801651953289918,La Société Française des Monnaies,Société Française des Monnaies,19770.0,37
1491284904331919,Isolation Maison France,These ads ran without a disclaimer,19769.0,52
112654008801231,Orano,Orano,19734.0,37
204762699536948,Balzac Paris,Balzac Paris,19491.0,182
514092839111813,Eco-Tips,These ads ran without a disclaimer,19474.0,232
105783368004585,La Méridionale - Tanger Med,La Méridionale,19453.0,294
170852259598827,Orange,These ads ran without a disclaimer,19406.0,1
506293686069420,Société Française d'Accompagnement et de Soins Palliatifs - SFAP,SFAP,19343.0,248
106101771040090,Chaudière à Granulé,LA PLATEFORME DU LEAD,19318.0,27
110162075732232,Tribune Côte d'Azur,TRIBUNE COTE D'AZUR,19288.0,149
126602644034987,Technitoit,Technitoit,19243.0,136
115640363205428,Mathilde Androuët,Mathilde Androuët,19221.0,208
154314278551,Union Syndicale Solidaires,Union Syndicale Solidaires,19189.0,297
101092033299680,Allianz France,Allianz France,19081.0,19
106068174860470,IJI,IJI,18983.0,6
109338787407392,Action Ecologie,These ads ran without a disclaimer,18948.0,37
1684031805239401,Les Energies du Soleil,These ads ran without a disclaimer,18849.0,193
268836617151334,Fille Unique,Sébastien Jean-Pierre Paul Henri Gourdon,18827.0,48
145664313583,AVSF - Agronomes & Vétérinaires Sans Frontières,AVSF - Agronomes et Vétérinaires Sans Frontières,18800.0,330
1215196528619523,Je donne du sens,Je donne du sens,18793.0,207
200400363313685,Emmaüs France,Emmaüs France,18749.0,316
108022181461583,L'investissement pour les nuls,These ads ran without a disclaimer,18705.0,312
113781850474991,Aides panneaux solaires 2020,These ads ran without a disclaimer,18619.0,7
101921586529043,XTB Online Trading,These ads ran without a disclaimer,18618.0,20
1660212684250205,Région Bourgogne-Franche-Comté,Région Bourgogne-Franche-Comté,18586.0,17
221325414598759,Skipper Macif,Macif Course au Large,18552.0,5
102782804473489,VMC à 1 €,LA PLATEFORME DU LEAD,18500.0,86
358478628257486,Canopée,Sylvain Angerand,18401.0,104
109259802438423,ÉS,ES,18375.0,615
146021859351766,Solutions Énergétiques de France,These ads ran without a disclaimer,18306.0,42
529056943947948,Home Office,These ads ran without a disclaimer,18220.0,564
172397500143863,RHINOSHIELD,These ads ran without a disclaimer,18144.0,1
2095086580771979,Iziwork France,iziwork,18099.0,122
2177632682563843,Òmnium Civil Rights Europe,These ads ran without a disclaimer,18084.0,155
219062948053,Alternatives économiques,Alternatives Economiques,18064.0,174
246577183385,JDD,JDD,18032.0,174
299688247340232,Energie-Pac.Com,These ads ran without a disclaimer,18019.0,76
333626396759852,Syndicat CFTC Santé Sociaux,Syndicat CFTC,17964.0,96
126460897426299,Ville de Nantes,Ville de Nantes,17932.0,73
1536553206605391,Jean-Lin Lacapelle,Jean-Lin Lacapelle,17880.0,373
366230539391,Intermarché,These ads ran without a disclaimer,17851.0,3
101559219152,Fondation Tara Océan,Fondation Tara Océan,17817.0,375
123316887684644,Marine Le Pen,Rassemblement National,17815.0,317
464568377211278,Pompes à Chaleur,LA PLATEFORME DU LEAD,17777.0,131
408582579294175,UK government,These ads ran without a disclaimer,17772.0,5
1148194178693675,Pompe à chaleur,These ads ran without a disclaimer,17663.0,93
106520334952154,Alliance pour la Préservation des Forêts,Alliance Pour  La préservation de Forêts,17621.0,226
106905277331650,Actu-Juridique.fr,Actu-Juridique.fr,17550.0,982
746961782075083,Association des maires de France et des présidents d'intercommunalité,Association des maires de France et des présidents d'intercommunalité,17397.0,16
888264821338423,Groupe VYV,These ads ran without a disclaimer,17311.0,25
51603470763,Europe Écologie-Les Verts,Adrien Aszerman,17296.0,344
403007780216717,En immersion,O tempora,17266.0,317
181641188947620,Mint,These ads ran without a disclaimer,17216.0,36
274244579353193,AVA - Agir pour la Vie Animale,AVA - Agir pour la Vie Animale,17171.0,98
1298354803592152,Gozeco,David Perez,17089.0,152
111893580494228,Protection des réfugiés,Antevenio Publicité,17087.0,1173
135043977161040,Sciences Po Executive Education,Sciences Po Executive Education,17059.0,326
1456586344652734,MAIF,These ads ran without a disclaimer,16997.0,8
6797246895,Ralph Lauren,Ralph Lauren,16988.0,66
110702377361328,Ma Prime Chauffage,These ads ran without a disclaimer,16950.0,83
293055542488093,Pôle ESE Auvergne-Rhône-Alpes,Mediaplus France,16909.0,32
101092033299680,Allianz France,These ads ran without a disclaimer,16865.0,14
1967501576850496,Programme isolation habitat 1 euro,These ads ran without a disclaimer,16831.0,49
528000693909356,Rôle Energies,Laurent Segura,16817.0,42
100154351338958,pac-energie.com,LA PLATEFORME DU LEAD,16815.0,226
550490141980385,Brief.eco,Brief.me,16756.0,66
158609180861860,Ministère Écologie Territoires,These ads ran without a disclaimer,16752.0,7
100271488440946,Tandem,TANDEM FILMS,16748.0,253
286406748684689,AIDE 2019,These ads ran without a disclaimer,16735.0,13
104604488788,Diaphana Distribution,Diaphana Distribution,16676.0,118
360872824739466,Fondation Française de l'Ordre de Malte,Fondation Française de l'Ordre de Malte,16643.0,69
8340223883,Avaaz,Avaaz,16639.0,25
103494591884943,Aides & Primes Éco,These ads ran without a disclaimer,16588.0,165
1271293496224049,Condor Distribution,Condor Distribution,16579.0,279
822353648129840,Energie Unissons Nous,Energie Unissons Nous France,16414.0,14
395919323779707,CRIF,CRIF,16276.0,191
2093351790978732,Imprint: Learn Visually,These ads ran without a disclaimer,16239.0,4
172759396078070,FDJ,FDJ,16203.0,41
129880077025416,Reforest'Action,Reforest'Action,16123.0,2057
265857076767399,Volvo Car France,Volvo Car France,16049.0,13
214586435399197,École Chiens Guides Paris,École Chiens Guides Paris,15885.0,69
110135545683962,Dulac Distribution,Dulac Distribution,15877.0,494
27190261331,IKEA,IKEA,15863.0,2
122427363341984,Mon Investissement Malin,These ads ran without a disclaimer,15826.0,23
107319687862401,Réduire Ses Factures,Transition Energie,15801.0,6
56772259896,Radio Notre Dame,Radio Notre Dame,15774.0,230
116107928075400,"Notre patrimoine, nos paysages","Notre patrimoine, nos paysages",15702.0,215
106016060995377,Chaudiere 1 €,LA PLATEFORME DU LEAD,15652.0,57
325913440866307,R-PUR,These ads ran without a disclaimer,15641.0,93
198221790347768,SIMON DE CYRÈNE Fédération,Simon de Cyrène,15580.0,63
139331629464336,EDF,These ads ran without a disclaimer,15564.0,38
426832457756357,Mes Soutiens,These ads ran without a disclaimer,15475.0,188
992791140857574,Echo Studio,Echo Studio,15461.0,328
363210450932797,La Maison du Bambou,These ads ran without a disclaimer,15455.0,7
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,15450.0,46
127027683999474,Ministère des Armées,Ministère des Armées,15432.0,10
100274028745872,Mes Soutiens - Environnement & Nature,ORIXA MEDIA,15429.0,23
753069428230726,Transition Energétique,These ads ran without a disclaimer,15420.0,28
48894759275,Konbini,Konbini,15324.0,34
100129489256827,Aides de l'état,These ads ran without a disclaimer,15274.0,23
146955527905,EU Civil Protection & Humanitarian Aid,These ads ran without a disclaimer,15238.0,28
196708717010864,Ministère de la Justice,These ads ran without a disclaimer,15210.0,11
109091011430956,Ultra Fighter: Supernova,These ads ran without a disclaimer,15011.0,15
103804191671034,Tilt,Tilt,14947.0,157
1586763041548518,Institut Pasteur de Lille,Institut Pasteur de Lille,14946.0,568
787561521447601,Tournée du Climat et de la Biodiversité,"Météo et Climat, Société française de la météorologie et du climat",14933.0,198
209029512461378,Coopérative U,These ads ran without a disclaimer,14889.0,6
718128561614617,La Relève et La Peste,La Relève et La Peste,14887.0,179
382775905162847,Unlock France,Agir pour le climat,14874.0,15
369717525444,Marianne,These ads ran without a disclaimer,14862.0,83
150776638286398,Fédération Française de Cardiologie,Fédération Française de Cardiologie,14861.0,84
121826275151894,NBA2K Mobile,These ads ran without a disclaimer,14860.0,5
119431368114185,Toyota France,These ads ran without a disclaimer,14719.0,2
2295360840738593,EEF 2020,These ads ran without a disclaimer,14529.0,110
105246088428169,Le Centre Français de Formation,These ads ran without a disclaimer,14457.0,9
208598842537710,KMBO,KMBO,14453.0,101
106741389347601,Biocoop,Biocoop,14426.0,12
222778774519430,La CGT,La CGT,14410.0,62
105577717724856,Eucalyptus Bracelet,Cédric Johan Michel Dardennes,14383.0,143
187451782763,ActionAid France - Peuples Solidaires,ActionAid France - Peuples Solidaires,14262.0,156
1568393426587080,FONDATION Hospices Civils de Lyon,Fondation HCL,14245.0,37
321595547867008,Association Prévention Routière,Association Prévention Routière,14229.0,171
816074091903635,Comme Avant,These ads ran without a disclaimer,14183.0,136
150557608317671,Abeille Assurances,Aviva,14087.0,168
364936960317601,Mondafrique,Mondafrique,14053.0,331
114676815236667,AIDES,These ads ran without a disclaimer,14006.0,52
1738160882934605,Syndicat des énergies renouvelables,Céline Marquet,13997.0,19
196429080701483,Jérôme Rivière,Jérôme Rivière,13991.0,72
566508133498745,Klorane Botanical Foundation,Klorane Botanical Foundation,13971.0,256
1906520199476291,Mon-Artisan.pro,These ads ran without a disclaimer,13971.0,137
1190129651005853,Starinvest Films,StarInvest Films,13935.0,244
103243762630223,France - Prime Énergétique,These ads ran without a disclaimer,13930.0,17
10150136746870526,Air France,These ads ran without a disclaimer,13922.0,3
285608434942407,MGEN,MGEN,13801.0,80
1682924348618893,Ekwateur,These ads ran without a disclaimer,13739.0,146
430354290347758,O2 Carrières,O2 Care Services,13720.0,13
620603471382277,Memento Distribution,Memento,13703.0,143
998589190158511,Coca-Cola,These ads ran without a disclaimer,13623.0,4
367722810503896,Couverture Santé Senior,These ads ran without a disclaimer,13555.0,237
230438980660535,Uber Eats,These ads ran without a disclaimer,13555.0,1
156922821011409,Timberland,PHD Media,13531.0,13
721882314614976,Franceemploidomicile,France Emploi Domicile,13524.0,256
102439182219356,Subvention Prime Énergie,These ads ran without a disclaimer,13494.0,16
990756074273227,Agence de l'eau Adour-Garonne,BECOMING,13473.0,57
156059567817323,Association e-Enfance,e-Enfance,13422.0,34
62399341602,L'Usine Nouvelle,Infopro Digital,13402.0,129
213536435417677,Fondation de France,These ads ran without a disclaimer,13390.0,47
503745839637407,Youth We Can,Youth We Can!,13385.0,292
154763104543358,World Vision France,Vision du Monde - World Vision France,13299.0,63
108854242161197,Factuel,Factuel,13202.0,221
103302301226785,Fellow FR/BE,Julie Troc,13199.0,12
1656487581073095,Simone Media,SIMONE MEDIA,13192.0,17
335868279790722,CIWF France,These ads ran without a disclaimer,13159.0,25
249746315082158,Fondation Le Refuge,Le Refuge with Facebook ad credits,12954.0,120
775873105906446,TENA Femmes,These ads ran without a disclaimer,12925.0,2
782809982074143,EcoWatt Premium,These ads ran without a disclaimer,12881.0,24
211392938886625,Ville de Marseille,Ville de Marseille,12879.0,11
106741389347601,Biocoop,These ads ran without a disclaimer,12797.0,8
876923129144814,Pollers,Pollers,12741.0,64
104392636306,BlaBlaCar,These ads ran without a disclaimer,12731.0,5
304132503020597,La Banque Postale,La Banque Postale,12724.0,39
1611324575765315,Fédération cftc-csfv,These ads ran without a disclaimer,12722.0,64
1451772388394989,UNSA Fonction publique,UNSA Fonction Publique,12672.0,97
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,12582.0,174
101106058167117,Green Management School,MediaSchool Group,12554.0,83
113205478695478,Bleu-Blanc-Coeur,Bleu-Blanc-Coeur,12552.0,311
8145558887,Sidaction,Sidaction,12460.0,45
112473887001951,Défiscalisation Rentable,These ads ran without a disclaimer,12458.0,267
345464891984108,Bank On Climate,AllMatik,12435.0,12
1701259603447484,Maisons d'accueil l'Îlot,Maisons d'accueil l'Îlot,12398.0,61
108767238277178,La Tournée,La Tournée,12357.0,87
935321299985437,Eco-Isolations.com,LA PLATEFORME DU LEAD,12295.0,9
244317557500662,GRDF Centre-Ouest,GRDF,12292.0,57
123693861009093,Infirmières Libérales,Albus,12278.0,54
656138784467725,Les Couvreurs Occitans,These ads ran without a disclaimer,12269.0,1
105808091162511,Trade Republic,These ads ran without a disclaimer,12262.0,7
233238057617978,Isolations-1euro,LA PLATEFORME DU LEAD,12175.0,24
161806560549186,Safran,Safran,12140.0,21
395919323779707,CRIF,Crif,12112.0,80
1431319050414422,ProForm France,These ads ran without a disclaimer,12103.0,1
100894271385063,Oatly,Oatly,12000.0,5
107952054291157,AED - Aide à l'Eglise en Détresse,AED - Aide à l'Eglise en Détresse,11993.0,144
251589025212918,Réseau Vrac et Réemploi,RESEAU VRAC,11957.0,80
433599217105740,Pimpant,Amandine Frery,11915.0,867
262474852290240,A Voté ONG,A Voté,11882.0,22
137071649972946,Lifeaz,Lifeaz,11881.0,281
103744558081062,GRDF Hauts-de-France et Normandie,GRDF,11875.0,83
170791994261,Audi France,These ads ran without a disclaimer,11861.0,6
893265291009517,Transition Energetique,These ads ran without a disclaimer,11826.0,5
952088228164204,Les films qui font débat,Jour2Fête,11775.0,261
1425399957709691,Alternatiba Paris,Alternatiba Paris,11761.0,56
2809079132497689,Juste Mieux,Vertical Station,11706.0,92
632485810100536,province Sud,Province Sud,11699.0,479
166241853432119,ideesport.fr,These ads ran without a disclaimer,11689.0,10
147941805234191,Oxybul,These ads ran without a disclaimer,11675.0,5
107261179311059,Foot Locker Europe,These ads ran without a disclaimer,11674.0,4
427845700674897,Nour Films,Nour Films,11671.0,75
539784956185869,ENGIE,ENGIE,11646.0,34
103285855364627,BTK Énergie,These ads ran without a disclaimer,11634.0,58
106307502863581,Site-mémorial du Camp des Milles,Site-mémorial du Camp des Milles,11627.0,37
107862504713652,Placements rentables,These ads ran without a disclaimer,11592.0,25
114015134286640,La Petite République,La Petite République,11539.0,47
150494586536,KissKissBankBank,KissKissBankBank,11519.0,129
297744124702,Mercedes-Benz France,Mercedes-Benz France,11515.0,5
112547358788607,CCFD-Terre Solidaire,These ads ran without a disclaimer,11513.0,125
105034387926765,Primes & Aides Rénov,These ads ran without a disclaimer,11507.0,119
659478177561890,Association Génération Numérique,Association Génération Numérique,11489.0,35
101201742478375,France-Conso.Info,These ads ran without a disclaimer,11420.0,11
1755581861401034,Arema Energies,Arema Energies,11419.0,7
527360474294400,Copees,These ads ran without a disclaimer,11417.0,79
141966035817743,Fondation Abbé Pierre,Fondation Abbé Pierre,11413.0,13
192943460825098,Les Films du Losange,Films du Losange,11401.0,277
